timestamp,prd_id,category,customer_type,unit_price,quantity,total,payment_type,avg_stk_prc,temperature
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.43,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.9,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,1.0,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.26,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.48,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.36,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.01,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.88,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.67,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.63,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.99,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.69,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.19,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.06,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.37,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.58,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.54,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.19,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.09,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.92,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.22,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.27,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.38,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.59,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.31,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.96,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.84,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.92,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.72,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.52,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.59,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.22,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.5,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.4,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.74,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.97,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.54,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.91,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.87,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.22,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.87,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.54,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.34,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.53,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.28,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.53,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.14,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.89,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.51,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.62,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.99,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.39,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.07,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.31,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.84,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.77,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.87,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.83,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.61,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.12,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.18,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.5,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.67,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.77,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.94,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.52,-1.06
2022-03-02 10:11:09,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,3,14.97,e-wallet,0.24,-1.06
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.24,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.64,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.67,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.08,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.43,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.9,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,1.0,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.26,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.48,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.36,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.01,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.88,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.67,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.63,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.99,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.69,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.19,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.06,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.37,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.58,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.54,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.19,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.09,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.92,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.22,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.27,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.38,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.59,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.31,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.96,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.84,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.92,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.72,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.52,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.59,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.22,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.5,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.4,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.74,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.97,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.54,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.91,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.87,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.22,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.87,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.54,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.34,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.53,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.28,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.53,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.14,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.89,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.51,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.62,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.99,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.39,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.07,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.31,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.84,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.77,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.87,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.83,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.61,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.12,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.18,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.5,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.67,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.77,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.94,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.52,-2.69
2022-03-05 14:11:12,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,2,9.98,e-wallet,0.24,-2.69
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.24,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.64,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.67,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.08,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.43,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.9,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,1.0,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.26,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.48,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.36,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.01,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.88,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.67,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.63,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.99,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.69,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.19,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.06,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.37,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.58,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.54,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.19,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.09,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.92,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.22,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.27,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.38,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.59,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.31,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.96,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.84,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.92,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.72,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.52,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.59,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.22,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.5,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.4,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.74,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.97,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.54,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.91,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.87,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.22,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.87,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.54,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.34,-3.04
2022-03-05 17:54:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,2,9.98,e-wallet,0.53,-3.04
