|CustomerID|TransactionID|TransactionDate|AmountSpent|ProductCategory
1158|232|1769|2022-11-06|263.34|Furniture
1159|232|3350|2022-04-27|440.13|Furniture
1160|232|8400|2022-06-03|485.11|Electronics
1161|232|8873|2022-04-10|204.86|Groceries
1162|233|6398|2022-11-14|284.72|Electronics
1163|233|3151|2022-02-16|69.76|Books
1164|233|1326|2022-04-05|462.94|Clothing
1165|234|6310|2022-06-24|162.56|Furniture
1166|234|2323|2022-01-18|50.6|Groceries
1167|234|1271|2022-09-25|115.18|Furniture
1168|234|7083|2022-10-01|302.69|Electronics
1169|234|2617|2022-03-27|150.62|Books
1170|234|3001|2022-01-29|466.05|Groceries
1171|234|1351|2022-07-13|119.48|Electronics
1172|234|8554|2022-04-18|209.52|Clothing
1173|235|9246|2022-03-25|279.74|Electronics
1174|235|5695|2022-03-28|475.22|Electronics
1175|235|5015|2022-09-28|15.54|Electronics
1176|236|4288|2022-12-04|343.69|Clothing
1177|236|5717|2022-11-12|257.05|Electronics
1178|236|6656|2022-03-02|299.58|Furniture
1179|236|9322|2022-08-01|323.12|Electronics
1180|236|6394|2022-12-18|149.68|Electronics
1181|236|7316|2022-03-28|109.87|Clothing
1182|237|7512|2022-02-01|398.99|Electronics
1183|238|2186|2022-05-18|216.64|Books
1184|238|8075|2022-02-16|312.21|Groceries
1185|238|6817|2022-10-29|233.59|Groceries
1186|239|8319|2022-03-23|158.43|Books
1187|239|2721|2022-12-12|115.9|Furniture
1188|239|2786|2022-01-24|471.72|Electronics
1189|239|9612|2022-12-03|83.09|Electronics
1190|239|2406|2022-02-23|366.67|Electronics
1191|239|8197|2022-11-10|309.18|Electronics
1192|239|9636|2022-09-03|202.06|Books
1193|239|3390|2022-08-15|462.86|Furniture
1194|239|8392|2022-08-10|484.93|Electronics
1195|240|2134|2022-11-26|401.08|Groceries
1196|240|7998|2022-01-05|458.39|Groceries
1197|241|4059|2022-04-22|125.96|Groceries
1198|241|5846|2022-01-04|27.6|Books
1199|241|5980|2022-09-26|127.06|Electronics
1200|241|8452|2022-05-03|409.19|Electronics
1201|241|1210|2022-09-06|314.17|Books
1202|241|3996|2022-06-28|182.18|Clothing
1203|241|6215|2022-08-10|256.72|Clothing
1204|241|9473|2022-07-25|444.16|Clothing
1205|241|3633|2022-06-28|298.89|Clothing
1206|242|1979|2022-11-15|134.74|Electronics
1207|242|5580|2022-10-19|484.62|Clothing
1208|242|8524|2022-02-25|107.37|Groceries
1209|243|6842|2022-11-17|160.29|Clothing
1210|243|3811|2022-01-09|458.27|Books
1211|243|5093|2022-07-24|447.53|Books
1212|243|5530|2022-05-16|22.91|Clothing
1213|243|4922|2022-11-21|379.69|Clothing
1214|243|2350|2022-10-17|438.95|Groceries
1215|243|7239|2022-01-15|44.12|Groceries
1216|243|1883|2022-11-20|149.35|Books
1217|243|1412|2022-04-06|261.07|Electronics
1218|244|2278|2022-12-08|467.07|Clothing
1219|244|8134|2022-04-03|24.71|Electronics
1220|244|7264|2022-10-12|78.06|Clothing
1221|244|9546|2022-08-29|332.66|Clothing
1222|244|8635|2022-03-28|115.21|Furniture
1223|244|8608|2022-07-01|309.6|Groceries
1224|244|2405|2022-03-29|322.59|Electronics
1225|245|9948|2022-07-13|394.18|Clothing
1226|245|5421|2022-05-16|459.71|Furniture
1227|245|4270|2022-06-02|170.28|Groceries
1228|245|9117|2022-01-14|453.87|Clothing
1229|245|3378|2022-06-18|382.68|Books
1230|245|2176|2022-11-11|344.58|Groceries
1231|245|8941|2022-04-13|175.4|Books
1232|245|5641|2022-09-24|170.1|Electronics
1233|245|7422|2022-05-11|414.29|Furniture
1234|246|4066|2022-11-27|481.33|Electronics
1235|246|4954|2022-08-23|346.82|Furniture
1236|246|7906|2022-08-04|253.19|Clothing
1237|246|8502|2022-06-24|89.8|Clothing
1238|247|4552|2022-10-06|154.02|Electronics
1239|247|7625|2022-04-21|114.96|Electronics
1240|247|2704|2022-02-06|406.81|Clothing
1241|247|7405|2022-06-17|259.07|Clothing
1242|247|5287|2022-06-21|485.95|Clothing
1243|247|4130|2022-09-05|22.47|Groceries
1244|247|8725|2022-01-08|444.4|Clothing
1245|248|7835|2022-06-12|204.89|Furniture
1246|248|3229|2022-11-21|414.89|Books
1247|248|1158|2022-08-30|405.75|Groceries
1248|248|8052|2022-11-03|379.88|Clothing
1249|248|3863|2022-11-17|113.73|Furniture
1250|249|7067|2022-01-27|356.39|Books
1251|250|7796|2022-01-28|400.78|Books
1252|250|6699|2022-01-07|27.98|Clothing
1253|250|4796|2022-12-28|90.66|Electronics
1254|250|5324|2022-04-04|353.55|Electronics
1255|250|4937|2022-04-12|281.14|Furniture
1256|250|1480|2022-11-10|166.39|Groceries
1257|250|9883|2022-01-25|286.86|Groceries
1258|251|3902|2022-12-05|251.56|Groceries
1259|251|3636|2022-05-08|217.4|Furniture
1260|251|4135|2022-01-16|204.24|Electronics
1261|251|2531|2022-03-31|346.3|Books
1262|251|9394|2022-10-05|295.09|Clothing
1263|251|9621|2022-06-13|280.13|Books
1264|251|4005|2022-04-28|374.07|Furniture
1265|252|5445|2022-02-28|308.11|Clothing
1266|252|3167|2022-04-20|8.69|Groceries
1267|252|3115|2022-05-03|489.77|Groceries
1268|252|2313|2022-07-28|174.14|Groceries
1269|253|3477|2022-07-22|479.69|Electronics
1270|253|7632|2022-02-19|103.82|Furniture
1271|253|2326|2022-01-25|447.08|Books
1272|253|5613|2022-12-01|179.77|Clothing
1273|253|7642|2022-08-19|108.75|Clothing
1274|254|6544|2022-10-03|444.41|Groceries
1275|254|1921|2022-07-15|40.58|Books
1276|254|2793|2022-02-09|201.0|Furniture
1277|254|6401|2022-09-03|163.23|Electronics
1278|254|4804|2022-01-10|274.4|Furniture
1279|254|1885|2022-03-22|36.71|Electronics
1280|254|9954|2022-06-16|337.91|Clothing
1281|254|3348|2022-01-21|231.85|Books
1282|254|1055|2022-12-09|490.17|Electronics
1283|255|7483|2022-02-15|381.38|Furniture
1284|255|1115|2022-12-28|495.75|Furniture
1285|255|9549|2022-08-06|14.8|Clothing
1286|255|6359|2022-09-19|360.88|Furniture
1287|255|1996|2022-06-26|490.36|Electronics
1288|255|7453|2022-03-10|476.74|Books
1289|255|7461|2022-11-06|452.78|Books
1290|256|9938|2022-10-07|208.67|Groceries
1291|257|5448|2022-01-22|92.62|Furniture
1292|258|6877|2022-04-29|403.78|Groceries
1293|258|8637|2022-11-06|108.43|Groceries
1294|258|3964|2022-10-12|276.42|Clothing
1295|258|5108|2022-02-16|44.22|Groceries
1296|259|8030|2022-10-22|336.72|Furniture
1297|259|7294|2022-05-25|367.84|Clothing
1298|259|4425|2022-02-05|45.1|Books
1299|259|3885|2022-05-26|136.69|Furniture
1300|259|2849|2022-01-09|137.39|Electronics
1301|259|1354|2022-06-23|445.93|Books
1302|260|2089|2022-09-20|326.35|Furniture
1303|260|5858|2022-06-19|454.65|Books
1304|260|7536|2022-04-04|406.11|Furniture
1305|260|6113|2022-07-08|73.27|Clothing
1306|260|5648|2022-09-15|382.53|Furniture
1307|260|4525|2022-03-05|132.46|Electronics
1308|260|4655|2022-10-31|467.01|Groceries
1309|260|6379|2022-03-21|153.34|Clothing
1310|261|8196|2022-05-31|489.07|Clothing
1311|262|2729|2022-12-05|389.3|Books
1312|262|7181|2022-11-22|114.63|Groceries
1313|262|2456|2022-02-13|269.19|Furniture
1314|262|1584|2022-10-10|373.09|Books
1315|262|9387|2022-01-19|339.95|Groceries
1316|262|2584|2022-10-29|38.6|Furniture
1317|262|8409|2022-10-22|474.7|Electronics
1318|262|7064|2022-07-18|468.35|Clothing
1319|262|7291|2022-04-01|472.78|Clothing
1320|263|6273|2022-11-10|13.04|Groceries
1321|264|9290|2022-07-23|207.81|Electronics
1322|264|2079|2022-04-26|317.21|Books
1323|265|4097|2022-08-28|95.34|Furniture
1324|265|3344|2022-02-19|294.83|Groceries
1325|265|6570|2022-03-10|223.77|Groceries
1326|265|5687|2022-08-14|404.47|Books
1327|265|4349|2022-06-11|493.46|Clothing
1328|266|7920|2022-04-21|459.39|Books
1329|267|1056|2022-11-23|208.45|Books
1330|267|7129|2022-04-13|34.16|Clothing
1331|267|5973|2022-04-03|218.75|Electronics
1332|268|1850|2022-02-04|214.39|Books
1333|268|6537|2022-04-05|166.83|Books
1334|268|4555|2022-11-13|164.96|Clothing
1335|268|7233|2022-03-12|298.18|Electronics
1336|268|7123|2022-10-31|251.8|Electronics
1337|269|2475|2022-08-29|380.93|Books
1338|269|5015|2022-12-12|341.58|Furniture
1339|269|7163|2022-05-26|335.38|Electronics
1340|269|3768|2022-11-29|131.9|Electronics
1341|269|5985|2022-11-16|20.92|Electronics
1342|269|9823|2022-05-28|196.16|Clothing
1343|269|3567|2022-10-23|495.06|Books
1344|269|8376|2022-10-22|78.45|Furniture
1345|269|8345|2022-03-26|143.49|Books
1346|270|6555|2022-11-24|199.25|Furniture
1347|270|4437|2022-02-09|58.28|Furniture
1348|270|4447|2022-08-21|477.21|Books
1349|271|3026|2022-02-02|305.18|Furniture
1350|271|2051|2022-04-17|203.01|Books
1351|271|2896|2022-12-25|357.78|Electronics
1352|272|3754|2022-03-31|278.76|Groceries
1353|272|3651|2022-01-17|7.72|Books
1354|272|3102|2022-07-04|101.13|Electronics
1355|272|6310|2022-05-18|24.07|Clothing
1356|272|6360|2022-09-18|252.9|Books
1357|272|4489|2022-09-19|377.43|Groceries
1358|272|5053|2022-06-22|120.92|Books
1359|272|7061|2022-02-26|7.11|Books
1360|273|2718|2022-11-17|230.04|Electronics
1361|273|7573|2022-09-06|345.79|Clothing
1362|273|5870|2022-07-05|273.82|Books
1363|273|6743|2022-12-03|31.8|Books
1364|273|2596|2022-04-21|389.51|Clothing
1365|273|3747|2022-05-30|267.26|Clothing
1366|273|9923|2022-09-25|24.61|Electronics
1367|274|4987|2022-03-09|331.14|Clothing
1368|274|4178|2022-08-21|203.76|Furniture
1369|274|8384|2022-05-29|267.86|Electronics
1370|274|5070|2022-01-08|314.57|Books
1371|275|1456|2022-01-02|84.12|Groceries
1372|275|1464|2022-06-06|197.17|Clothing
1373|275|1255|2022-05-29|324.5|Groceries
1374|276|4205|2022-09-02|499.86|Books
1375|276|2030|2022-03-16|301.46|Electronics
1376|276|4820|2022-09-10|337.18|Groceries
1377|276|6755|2022-03-13|285.56|Furniture
1378|276|4108|2022-09-30|473.78|Groceries
1379|276|1364|2022-06-15|66.59|Books
1380|276|4529|2022-09-29|105.27|Books
1381|277|8954|2022-01-24|78.86|Electronics
1382|277|4334|2022-06-20|80.51|Electronics
1383|277|4773|2022-07-07|243.28|Furniture
1384|277|4697|2022-11-06|273.12|Groceries
1385|277|9647|2022-08-23|335.68|Clothing
1386|277|6848|2022-06-28|206.33|Electronics
1387|278|1140|2022-07-06|147.82|Books
1388|278|4891|2022-06-03|259.55|Furniture
1389|278|3675|2022-02-25|303.91|Books
1390|278|1749|2022-04-22|222.74|Clothing
1391|278|8679|2022-08-23|489.08|Groceries
1392|279|1915|2022-03-08|469.02|Clothing
1393|279|7982|2022-01-14|445.96|Clothing
1394|279|4879|2022-04-25|225.33|Furniture
1395|279|3550|2022-06-22|69.63|Books
1396|280|4391|2022-07-23|262.63|Books
1397|280|7525|2022-05-28|326.61|Electronics
1398|280|7367|2022-05-09|50.79|Books
1399|280|4279|2022-11-16|196.3|Furniture
1400|281|2134|2022-03-06|81.51|Groceries
1401|281|6840|2022-04-20|278.11|Clothing
1402|281|9062|2022-02-03|369.04|Furniture
1403|281|6846|2022-06-04|13.35|Furniture
1404|281|7559|2022-09-17|469.65|Furniture
1405|281|7970|2022-02-08|89.72|Electronics
1406|281|1993|2022-07-13|26.12|Books
1407|281|7293|2022-05-12|236.45|Groceries
1408|282|3318|2022-04-18|412.18|Electronics
1409|282|3404|2022-05-28|468.2|Furniture
1410|282|1535|2022-12-04|399.23|Books
1411|282|6123|2022-10-24|333.6|Groceries
1412|282|5678|2022-12-01|403.47|Electronics
1413|283|7897|2022-07-30|411.04|Furniture
1414|283|9418|2022-12-10|295.52|Furniture
1415|283|5146|2022-04-25|262.73|Furniture
1416|283|6102|2022-08-18|70.86|Clothing
1417|283|9168|2022-06-21|322.71|Furniture
1418|284|1655|2022-06-25|341.96|Furniture
1419|284|2364|2022-02-10|435.09|Electronics
1420|284|1684|2022-07-02|35.03|Electronics
1421|284|8146|2022-06-24|266.36|Groceries
1422|284|6764|2022-02-02|205.51|Groceries
1423|284|8069|2022-07-29|399.18|Clothing
1424|285|9579|2022-11-15|340.69|Electronics
1425|285|5398|2022-06-06|39.77|Groceries
1426|285|8649|2022-12-15|190.96|Furniture
1427|285|9221|2022-01-08|177.6|Books
1428|285|5484|2022-08-07|277.57|Groceries
1429|286|2738|2022-12-07|110.29|Books
1430|286|7231|2022-03-08|401.9|Furniture
1431|287|5278|2022-12-02|443.38|Books
1432|287|6368|2022-12-14|171.69|Clothing
1433|288|5345|2022-08-19|145.77|Electronics
1434|288|5580|2022-05-04|272.38|Furniture
1435|288|1580|2022-06-27|134.68|Groceries
1436|288|9637|2022-11-01|144.79|Electronics
1437|288|9809|2022-11-28|414.2|Clothing
1438|288|7571|2022-11-24|491.52|Clothing
1439|288|8434|2022-05-25|310.36|Books
1440|288|9499|2022-02-22|304.15|Clothing
1441|289|8435|2022-06-08|30.48|Groceries
1442|290|5895|2022-12-25|403.33|Electronics
1443|291|4423|2022-06-18|448.61|Clothing
1444|291|2777|2022-06-29|158.31|Clothing
1445|291|1738|2022-10-16|269.03|Groceries
1446|291|3263|2022-05-15|153.67|Furniture
1447|291|6618|2022-06-20|254.65|Furniture
1448|291|7755|2022-09-15|288.47|Books
1449|292|1687|2022-09-26|367.93|Clothing
1450|292|4355|2022-11-11|163.11|Furniture
1451|292|3000|2022-04-25|171.84|Groceries
1452|292|7505|2022-11-01|86.01|Electronics
1453|292|9861|2022-05-12|314.12|Clothing
1454|292|5600|2022-12-20|391.93|Books
1455|292|5799|2022-02-18|464.98|Groceries
1456|292|3587|2022-02-02|469.78|Furniture
1457|293|4043|2022-04-29|209.68|Electronics
1458|294|2252|2022-03-28|240.21|Books
1459|294|6341|2022-04-10|198.08|Groceries
1460|294|2762|2022-08-14|363.42|Books
1461|294|5727|2022-02-21|288.37|Furniture
1462|294|8208|2022-06-12|388.46|Furniture
1463|294|5722|2022-12-01|403.54|Furniture
1464|295|6537|2022-03-27|334.91|Books
1465|295|6482|2022-09-05|216.34|Books
1466|295|7167|2022-08-08|409.74|Furniture
1467|296|8941|2022-06-07|261.24|Furniture
1468|297|4091|2022-03-25|338.97|Groceries
1469|297|8247|2022-07-18|282.53|Books
1470|297|7037|2022-07-15|347.62|Furniture
1471|297|4447|2022-06-10|74.09|Clothing
1472|297|8026|2022-09-23|28.71|Groceries
1473|297|6202|2022-01-11|76.37|Groceries
1474|297|1352|2022-04-06|289.07|Electronics
1475|297|6565|2022-08-27|276.73|Groceries
1476|298|2964|2022-04-02|90.19|Electronics
1477|298|8306|2022-06-30|302.15|Books
1478|298|6013|2022-06-14|27.15|Groceries
1479|298|9632|2022-04-12|249.25|Books
1480|298|4612|2022-02-19|337.64|Furniture
1481|298|2782|2022-07-28|298.87|Electronics
1482|299|6893|2022-11-21|9.8|Groceries
1483|300|5624|2022-08-05|156.61|Clothing
1484|300|6680|2022-03-26|229.15|Furniture
1485|300|9202|2022-07-28|299.04|Groceries
1486|300|2887|2022-06-06|241.73|Groceries
1487|301|9209|2022-10-04|296.43|Books
1488|301|9389|2022-07-31|19.9|Electronics
1489|301|5906|2022-04-12|134.6|Electronics
1490|301|1966|2022-12-12|310.99|Books
1491|301|1117|2022-11-18|410.42|Groceries
1492|301|2664|2022-08-15|126.61|Clothing
1493|302|4201|2022-03-02|493.29|Furniture
1494|302|6290|2022-04-02|272.15|Furniture
1495|302|2417|2022-05-05|139.23|Books
1496|302|9159|2022-10-01|20.91|Clothing
1497|303|6505|2022-01-04|451.28|Electronics
1498|303|9514|2022-04-29|201.88|Electronics
1499|303|7972|2022-05-08|295.8|Clothing
1500|304|3372|2022-07-12|359.9|Furniture
1501|304|3263|2022-09-17|117.58|Clothing
1502|304|8956|2022-08-22|218.25|Groceries
1503|305|9543|2022-06-17|288.26|Groceries
1504|306|2665|2022-01-04|359.91|Furniture
1505|306|6205|2022-07-28|107.8|Electronics
1506|306|6085|2022-05-17|372.12|Groceries
1507|306|8428|2022-01-04|117.48|Books
1508|306|9458|2022-10-11|119.69|Clothing
1509|306|2108|2022-01-08|478.42|Books
1510|306|7958|2022-08-28|311.85|Furniture
1511|306|3935|2022-12-06|240.22|Books
1512|306|4406|2022-11-21|178.11|Books
1513|307|8826|2022-12-19|433.17|Books
1514|307|6385|2022-04-05|293.56|Clothing
1515|307|5541|2022-06-18|422.92|Furniture
1516|307|9178|2022-04-22|267.03|Books
1517|308|3168|2022-08-04|399.27|Groceries
1518|308|3949|2022-02-19|209.71|Electronics
1519|308|8116|2022-09-02|213.13|Groceries
1520|308|4345|2022-12-18|417.22|Furniture
1521|308|5479|2022-08-19|192.17|Books
1522|308|4886|2022-09-11|159.96|Furniture
1523|308|1003|2022-12-04|200.23|Groceries
1524|309|4026|2022-03-23|224.52|Clothing
1525|309|9851|2022-10-30|435.88|Books
1526|309|6832|2022-05-07|396.22|Books
1527|309|6486|2022-07-07|76.42|Groceries
1528|309|7780|2022-02-09|267.46|Clothing
1529|310|9387|2022-06-23|217.86|Clothing
1530|310|1487|2022-07-04|211.29|Books
1531|310|3897|2022-12-14|359.66|Furniture
1532|310|4787|2022-05-02|269.33|Furniture
1533|311|5196|2022-02-22|191.8|Books
1534|311|4693|2022-08-10|179.18|Clothing
1535|311|9060|2022-09-25|96.15|Furniture
1536|311|7345|2022-03-15|64.24|Groceries
1537|311|8460|2022-08-09|61.53|Furniture
1538|312|2436|2022-01-10|271.31|Clothing
1539|312|2766|2022-03-23|11.85|Furniture
1540|313|1409|2022-10-24|34.91|Furniture
1541|314|4565|2022-10-25|470.83|Books
1542|314|8882|2022-08-17|65.46|Groceries
1543|315|6049|2022-11-10|338.49|Furniture
1544|315|9486|2022-03-30|262.82|Clothing
1545|316|3075|2022-05-11|42.62|Furniture
1546|316|8105|2022-01-02|28.8|Electronics
1547|316|5406|2022-03-02|90.61|Clothing
1548|316|6181|2022-01-05|24.28|Groceries
1549|316|4378|2022-03-29|27.0|Clothing
1550|316|2627|2022-01-16|213.42|Furniture
1551|316|2716|2022-09-24|102.23|Clothing
1552|316|8809|2022-03-16|120.75|Books
1553|317|4660|2022-07-12|140.63|Books
1554|317|3062|2022-01-11|172.92|Groceries
1555|317|7916|2022-02-25|154.28|Furniture
1556|318|6552|2022-12-17|182.09|Furniture
1557|318|1039|2022-09-20|463.05|Books
1558|318|2980|2022-04-17|178.12|Groceries
1559|318|1637|2022-02-12|432.29|Groceries
1560|318|2869|2022-01-04|302.32|Groceries
1561|318|7485|2022-08-20|401.96|Furniture
1562|318|4981|2022-10-07|89.07|Clothing
1563|318|9792|2022-12-21|96.54|Electronics
1564|319|3229|2022-08-15|477.46|Books
1565|320|8202|2022-07-05|381.83|Groceries
1566|320|8694|2022-12-19|441.92|Electronics
1567|321|2376|2022-09-13|27.56|Electronics
1568|321|8248|2022-10-18|61.97|Clothing
1569|321|8707|2022-03-15|241.94|Groceries
1570|321|6269|2022-06-22|161.63|Furniture
1571|321|4944|2022-01-29|279.62|Electronics
1572|321|2305|2022-01-25|151.96|Groceries
1573|321|8654|2022-12-05|400.15|Electronics
1574|321|6889|2022-02-18|321.14|Furniture
1575|321|6245|2022-03-17|361.27|Furniture
1576|322|1724|2022-06-03|61.98|Electronics
1577|323|2360|2022-12-11|60.4|Clothing
1578|323|8341|2022-05-25|357.39|Furniture
1579|323|7725|2022-01-13|25.56|Clothing
1580|323|4682|2022-03-05|395.95|Books
1581|324|3615|2022-03-25|78.05|Books
1582|324|7968|2022-03-05|149.31|Groceries
1583|324|3046|2022-03-15|139.93|Books
1584|324|7959|2022-11-02|145.07|Clothing
1585|324|4290|2022-02-03|427.35|Electronics
1586|324|2265|2022-07-01|429.99|Groceries
1587|325|9669|2022-11-23|376.71|Furniture
1588|325|1403|2022-10-19|177.08|Clothing
1589|326|7053|2022-04-04|237.52|Books
1590|326|7279|2022-09-15|151.01|Books
1591|326|9617|2022-05-23|217.36|Groceries
1592|327|8909|2022-12-29|356.88|Groceries
1593|327|6748|2022-04-22|46.49|Clothing
1594|328|5450|2022-05-24|246.7|Electronics
1595|328|5918|2022-11-28|127.76|Books
1596|328|8943|2022-02-07|120.77|Groceries
1597|328|6383|2022-07-01|346.34|Electronics
1598|328|1418|2022-08-24|6.69|Groceries
1599|329|8177|2022-05-16|440.65|Clothing
1600|329|9551|2022-02-04|156.87|Groceries
1601|329|3776|2022-05-24|161.5|Furniture
1602|329|1055|2022-05-31|377.79|Books
1603|329|8645|2022-09-13|388.7|Books
1604|329|4997|2022-11-25|172.15|Groceries
1605|329|1678|2022-05-08|341.48|Groceries
1606|329|1378|2022-11-12|322.05|Furniture
1607|330|6732|2022-08-01|329.14|Furniture
1608|330|8425|2022-02-02|172.33|Clothing
1609|330|1139|2022-11-02|477.01|Books
1610|330|1270|2022-08-23|237.97|Groceries
1611|330|9446|2022-02-21|203.51|Groceries
1612|330|7195|2022-11-18|272.78|Electronics
1613|330|8062|2022-10-21|404.75|Books
1614|330|2772|2022-10-25|341.27|Furniture
1615|330|1170|2022-01-15|143.78|Furniture
1616|331|7336|2022-12-21|239.79|Furniture
1617|331|2760|2022-09-14|11.94|Clothing
1618|331|7303|2022-09-17|341.44|Groceries
1619|331|3484|2022-05-22|84.3|Books
1620|331|8310|2022-08-07|230.85|Electronics
1621|332|7299|2022-08-29|301.34|Groceries
1622|332|2436|2022-02-23|272.54|Books
1623|332|4177|2022-06-21|153.84|Groceries
1624|332|1983|2022-03-27|432.05|Groceries
1625|332|9760|2022-10-21|417.67|Books
1626|333|3329|2022-04-16|31.47|Books
1627|333|9875|2022-06-10|463.13|Groceries
1628|333|9872|2022-08-11|452.16|Electronics
1629|333|9372|2022-08-05|477.35|Electronics
1630|333|4777|2022-09-30|209.12|Clothing
1631|333|1688|2022-11-09|334.65|Electronics
1632|333|5733|2022-06-14|471.51|Electronics
1633|334|8850|2022-07-09|74.95|Groceries
1634|334|7993|2022-04-29|233.35|Electronics
1635|334|1281|2022-05-20|289.72|Groceries
1636|334|2423|2022-06-29|464.71|Books
1637|334|2116|2022-11-22|311.61|Groceries
1638|334|8111|2022-03-08|345.03|Furniture
1639|335|5509|2022-07-19|386.88|Books
1640|335|5642|2022-12-07|369.64|Clothing
1641|336|8904|2022-12-20|135.94|Furniture
1642|337|4301|2022-09-12|153.54|Groceries
1643|337|8333|2022-12-25|454.52|Groceries
1644|338|3681|2022-11-30|13.86|Groceries
1645|339|7899|2022-03-06|111.78|Electronics
1646|339|8893|2022-11-26|304.27|Books
1647|339|3689|2022-05-10|55.86|Groceries
1648|339|8294|2022-11-27|211.03|Groceries
1649|340|3605|2022-11-08|179.69|Electronics
1650|340|5424|2022-10-18|100.6|Electronics
1651|340|1163|2022-07-06|223.62|Furniture
1652|340|5728|2022-04-03|337.59|Books
1653|340|4287|2022-09-11|27.95|Groceries
1654|340|1125|2022-08-30|277.63|Furniture
1655|341|9466|2022-10-02|120.3|Books
1656|341|3849|2022-06-17|30.38|Groceries
1657|341|6733|2022-03-27|190.18|Books
1658|341|9301|2022-08-04|465.07|Groceries
1659|341|5304|2022-04-30|9.87|Electronics
1660|341|9405|2022-04-10|207.06|Furniture
1661|342|9537|2022-11-24|230.91|Furniture
1662|342|6451|2022-01-24|257.24|Electronics
1663|342|1885|2022-08-20|414.03|Furniture
1664|342|1929|2022-11-02|366.66|Furniture
1665|342|7434|2022-01-28|322.59|Electronics
1666|342|6057|2022-09-22|426.47|Furniture
1667|342|2325|2022-02-22|277.86|Electronics
1668|343|1396|2022-05-01|231.49|Electronics
1669|343|4931|2022-01-22|286.27|Groceries
1670|343|8959|2022-06-23|406.87|Clothing
1671|344|1108|2022-10-17|114.26|Clothing
1672|344|5324|2022-06-07|424.22|Books
1673|344|1485|2022-11-05|314.08|Books
1674|344|3115|2022-04-29|163.28|Groceries
1675|344|4622|2022-11-02|47.56|Groceries
1676|344|1210|2022-05-19|403.2|Clothing
1677|345|4129|2022-02-24|491.15|Books
1678|345|5187|2022-01-29|185.28|Electronics
1679|345|7888|2022-08-23|129.07|Clothing
1680|345|8837|2022-08-15|84.03|Books
1681|345|3203|2022-06-16|447.26|Clothing
1682|345|6029|2022-06-25|133.76|Furniture
1683|345|1692|2022-01-16|133.96|Electronics
1684|345|8312|2022-02-08|375.99|Furniture
1685|346|1083|2022-03-11|494.8|Electronics
1686|346|1569|2022-03-16|442.08|Clothing
1687|346|2659|2022-03-15|369.15|Furniture
1688|346|6893|2022-09-20|157.0|Electronics
1689|346|7483|2022-06-17|142.96|Electronics
1690|346|6606|2022-11-29|35.63|Clothing
1691|347|4149|2022-09-27|225.07|Furniture
1692|347|2225|2022-04-02|372.67|Furniture
1693|347|7567|2022-11-11|408.58|Groceries
1694|347|6135|2022-03-29|57.78|Books
1695|347|1566|2022-09-26|129.22|Furniture
1696|347|4430|2022-12-21|441.99|Clothing
1697|347|5344|2022-02-25|80.33|Furniture
1698|347|7976|2022-10-11|213.9|Clothing
1699|347|1907|2022-03-29|44.91|Electronics
1700|348|2682|2022-05-25|470.02|Furniture
1701|348|5353|2022-03-01|234.68|Books
1702|349|6493|2022-07-24|34.81|Electronics
1703|349|3258|2022-03-10|444.82|Books
1704|349|1534|2022-01-11|264.6|Clothing
1705|349|2601|2022-09-19|49.45|Books
1706|349|8048|2022-03-19|390.41|Electronics
1707|349|4189|2022-04-18|192.45|Groceries
1708|350|2312|2022-09-12|23.21|Books
1709|350|2679|2022-03-06|454.98|Books
1710|350|7471|2022-12-25|225.82|Electronics
1711|350|6883|2022-11-09|438.61|Furniture
1712|350|5540|2022-09-28|206.93|Electronics
1713|350|8585|2022-10-16|175.46|Groceries
1714|350|1284|2022-06-25|452.64|Furniture
1715|350|4159|2022-06-11|440.26|Clothing
1716|350|5497|2022-09-05|284.36|Books
1717|351|7476|2022-08-19|460.95|Books
1718|351|3993|2022-06-02|127.73|Groceries
1719|352|7468|2022-11-01|349.53|Books
1720|352|6826|2022-03-28|97.49|Electronics
1721|352|5155|2022-09-26|238.13|Books
1722|352|5482|2022-04-26|342.36|Clothing
1723|352|2414|2022-03-02|466.39|Books
1724|353|4289|2022-03-15|266.08|Electronics
1725|354|7479|2022-01-19|16.41|Books
1726|354|9943|2022-03-19|223.0|Books
1727|354|2866|2022-05-02|84.99|Furniture
1728|355|6205|2022-03-26|368.57|Clothing
1729|356|7112|2022-12-14|428.63|Groceries
1730|356|9965|2022-01-21|395.72|Clothing
1731|356|5358|2022-07-22|229.16|Books
1732|356|8711|2022-10-13|328.88|Furniture
1733|356|6180|2022-06-13|435.32|Clothing
1734|356|6915|2022-07-31|128.09|Clothing
1735|356|3940|2022-01-06|97.69|Electronics
1736|356|2282|2022-07-21|272.88|Furniture
1737|357|5157|2022-07-12|117.83|Books
1738|357|1670|2022-12-07|282.23|Books
1739|357|8774|2022-03-28|182.96|Furniture
1740|357|3944|2022-07-12|197.16|Electronics
1741|358|4790|2022-09-22|355.97|Clothing
1742|358|3945|2022-09-29|303.16|Books
1743|358|6968|2022-07-28|81.23|Electronics
1744|358|5835|2022-05-13|147.82|Books
1745|358|6836|2022-12-20|423.05|Furniture
1746|358|8852|2022-08-16|61.93|Furniture
1747|358|6884|2022-09-28|449.47|Groceries
1748|358|6752|2022-06-09|272.57|Books
1749|358|5220|2022-04-21|187.69|Electronics
